warehouse_inventory_id,location_id,product_id,quantity_on_hand,quantity_reserved,reorder_point,last_received_date
49666,1293,1180,7355,457,1550,2026-06-07
49667,1258,701,13565,2629,1119,2026-08-16
49668,1257,4482,12412,1599,1711,2026-06-23
49669,1252,481,7657,1434,581,2026-06-02
49670,1276,6302,13391,1197,1786,2026-06-01
49671,1292,5924,2651,181,998,2026-07-12
49672,1251,4458,18475,4141,1053,2026-08-20
49673,1286,2478,2964,562,1091,2026-08-18
49674,1283,4612,9404,807,1543,2026-08-17
49675,1295,1353,7712,1601,1076,2026-08-01
49676,1260,3270,15498,1476,1611,2026-05-30
49677,1284,6534,4918,1226,1851,2026-07-04
49678,1253,7106,11145,2243,1343,2026-06-03
49679,1276,813,16791,1181,1301,2026-08-11
49680,1260,1233,18576,2639,1983,2026-07-08
49681,1289,1397,6399,792,1796,2026-08-20
49682,1271,3580,15924,3262,1752,2026-06-22
49683,1282,2326,7438,1443,821,2026-07-14
49684,1292,2918,18048,4123,1969,2026-05-29
49685,1259,4041,12796,1942,1664,2026-07-12
49686,1258,7727,9545,1950,863,2026-07-03
49687,1285,8179,7074,1518,1803,2026-07-27
49688,1266,5461,1867,425,1316,2026-06-13
49689,1290,6699,10850,2003,829,2026-08-13
49690,1291,5640,7563,990,1079,2026-08-15
49691,1276,8028,13764,1893,1145,2026-07-27
49692,1255,9272,4517,1016,894,2026-07-10
49693,1260,4956,12013,1809,1292,2026-06-20
49694,1270,4183,1662,191,1338,2026-08-06
49695,1260,2837,19253,4138,1716,2026-08-27
49696,1272,4603,16708,2006,578,2026-08-04
49697,1300,8002,4583,525,911,2026-06-23
49698,1281,2619,11181,596,1394,2026-07-20
49699,1257,7065,14972,2317,716,2026-08-19
49700,1279,1860,888,111,1143,2026-06-04
49701,1284,3112,10117,661,1600,2026-08-22
49702,1268,7056,1112,75,560,2026-06-14
49703,1254,7038,8904,926,1501,2026-07-09
49704,1258,716,6296,1296,1432,2026-07-18
49705,1270,7161,13796,1796,1893,2026-08-02
49706,1258,3220,7018,1027,895,2026-07-25
49707,1292,8232,13627,3198,1402,2026-06-12
49708,1267,1294,13537,2345,1226,2026-08-20
49709,1287,1058,12620,709,1011,2026-07-16
49710,1257,3586,3963,852,1911,2026-08-12
49711,1289,5872,16929,2734,1711,2026-08-15
49712,1277,1643,4074,281,1743,2026-07-21
49713,1297,6782,12857,1233,739,2026-06-28
49714,1252,9286,5098,859,1453,2026-07-23
49715,1277,4756,13316,2414,1102,2026-06-30
49716,1253,1821,4895,1181,1555,2026-08-26
49717,1275,707,18562,3230,529,2026-06-23
49718,1277,6209,801,181,1041,2026-07-24
49719,1272,9187,14951,3473,538,2026-06-01
49720,1263,7937,8904,1642,1128,2026-07-08
49721,1279,7397,5886,1315,1111,2026-08-27
49722,1274,1798,4145,626,1113,2026-06-30
49723,1251,2234,17649,3507,1102,2026-07-01
49724,1268,1061,12520,1069,1295,2026-08-27
49725,1258,3702,13576,2142,1461,2026-07-31
49726,1254,4231,17744,4377,536,2026-06-03
49727,1298,3928,4997,511,1321,2026-06-17
49728,1285,4078,19134,2576,1380,2026-06-15
49729,1286,6454,17758,1218,1175,2026-05-29
49730,1287,7715,5084,917,1167,2026-08-12
49731,1284,8215,17369,2745,551,2026-07-21
49732,1297,4358,10240,590,568,2026-06-13
49733,1261,189,8969,1701,1845,2026-07-26
49734,1269,5450,6211,386,1006,2026-07-09
49735,1276,4577,13118,950,1680,2026-05-31
49736,1290,951,3473,337,1464,2026-07-22
49737,1284,6505,2426,437,1613,2026-06-17
49738,1275,7277,7575,1343,768,2026-08-05
49739,1274,7578,15588,841,1389,2026-05-31
49740,1284,490,6651,1526,636,2026-08-08
49741,1263,8881,11851,1742,599,2026-08-07
49742,1291,7399,10205,802,1797,2026-07-26
49743,1284,4843,3906,752,1732,2026-07-16
49744,1258,9687,5532,650,874,2026-06-05
49745,1261,5959,19581,2584,516,2026-08-03
49746,1276,9988,14401,1170,1014,2026-08-12
49747,1264,7535,1597,307,1111,2026-07-05
49748,1254,8933,13453,3361,1395,2026-06-23
49749,1264,9383,19805,2787,1719,2026-06-26
49750,1279,6506,14560,2648,1551,2026-07-13
49751,1291,4460,18337,1646,1551,2026-07-30
49752,1257,8185,13456,735,1921,2026-07-16
49753,1283,7344,1544,221,686,2026-06-08
49754,1292,1906,5695,1150,633,2026-07-21
49755,1288,5601,11410,732,1580,2026-07-07
49756,1280,4759,11788,2220,1760,2026-08-15
49757,1278,8192,10012,971,826,2026-07-21
49758,1298,8214,11698,1093,902,2026-06-21
49759,1289,2861,19904,1378,1424,2026-08-27
49760,1260,5994,16255,3589,674,2026-05-29
49761,1299,4795,7227,1002,1762,2026-07-19
49762,1287,1862,1050,195,737,2026-07-21
49763,1279,2893,15379,1480,1387,2026-08-15
49764,1282,2375,13214,1495,755,2026-07-28
49765,1256,8608,5320,291,1814,2026-07-04
49766,1284,8943,10173,1744,1746,2026-08-03
49767,1256,628,11419,1137,878,2026-08-08
49768,1256,7812,11430,1196,1486,2026-07-21
49769,1269,6406,18683,3112,1066,2026-06-24
49770,1270,3833,14215,2145,1709,2026-08-14
49771,1287,4257,3633,559,1517,2026-05-30
49772,1266,9238,8222,718,1459,2026-07-14
49773,1296,8176,19846,4102,953,2026-06-13
49774,1289,5984,1917,165,1680,2026-06-03
49775,1272,4778,3431,295,762,2026-06-18
49776,1260,9722,17833,2243,1599,2026-06-04
49777,1299,6317,13809,3035,1328,2026-08-21
49778,1274,6776,16590,2534,1871,2026-06-22
49779,1284,765,7393,1024,1715,2026-06-05
49780,1291,1931,14802,3350,564,2026-06-03
49781,1278,4170,16608,3141,1028,2026-07-11
49782,1266,5249,15692,2139,1205,2026-08-02
49783,1262,9305,14995,1319,1328,2026-07-22
49784,1297,8177,1173,198,818,2026-06-30
49785,1259,2448,3836,786,1991,2026-07-10
49786,1291,516,12753,3181,1899,2026-07-26
49787,1276,3861,19897,3286,584,2026-06-18
49788,1285,2220,13496,2773,896,2026-07-20
49789,1253,6179,8523,614,1421,2026-07-07
49790,1289,5206,15701,1751,1648,2026-07-18
49791,1257,6561,5018,607,1342,2026-08-17
49792,1255,9709,4022,705,674,2026-08-26
49793,1298,3350,2471,200,1012,2026-08-01
49794,1293,1374,14657,1482,1106,2026-08-27
49795,1294,9366,14691,867,1972,2026-08-25
49796,1259,8316,2008,431,960,2026-06-29
49797,1279,9977,13237,3274,1056,2026-07-28
49798,1260,7157,18447,2874,1616,2026-07-27
49799,1283,2681,538,127,1478,2026-06-29
49800,1260,2591,18619,2123,857,2026-08-10
49801,1265,4357,8429,674,1768,2026-07-28
49802,1264,6297,13330,3126,1776,2026-08-07
49803,1295,6871,3537,484,1101,2026-07-13
49804,1289,2445,14220,2197,674,2026-08-10
49805,1298,5794,8885,1712,1766,2026-08-10
49806,1285,9776,17688,4178,1160,2026-07-07
49807,1289,2646,785,67,1217,2026-08-17
49808,1259,7984,6651,654,797,2026-06-05
49809,1280,4362,18613,1041,1803,2026-08-13
49810,1254,4237,11155,2711,1327,2026-07-29
49811,1259,2991,10518,2425,790,2026-08-18
49812,1279,9355,5571,1371,538,2026-07-15
49813,1299,3121,5903,1295,701,2026-08-01
49814,1284,8227,18522,1365,1534,2026-07-18
49815,1263,4152,10707,2413,520,2026-07-15
49816,1295,235,7991,1509,627,2026-07-05
49817,1288,9287,11266,1902,1804,2026-08-24
49818,1296,5429,16050,3032,1721,2026-07-27
49819,1295,7800,3675,792,831,2026-07-11
49820,1290,9556,19608,4172,1511,2026-06-15
49821,1298,4721,14034,1763,1396,2026-06-08
49822,1277,9573,3172,330,1306,2026-06-03
49823,1282,9648,2599,344,1615,2026-07-13
49824,1284,7592,15042,2748,1381,2026-07-08
49825,1268,4681,790,133,1963,2026-07-26
49826,1266,4931,15821,2586,1937,2026-06-30
49827,1283,1175,12971,2368,1504,2026-06-25
49828,1261,324,8518,1483,1768,2026-05-29
49829,1290,3318,2693,670,1150,2026-07-07
49830,1296,4078,8247,602,1290,2026-07-28
49831,1297,8084,1534,228,1428,2026-06-13
49832,1268,1826,8949,1065,959,2026-06-29
49833,1292,4258,2007,195,1661,2026-07-03
49834,1287,4438,590,110,1721,2026-07-10
49835,1270,7450,4195,674,1872,2026-06-07
49836,1278,1067,1194,211,1454,2026-08-25
49837,1252,4542,805,117,884,2026-08-09
49838,1290,6316,1160,225,1413,2026-08-16
49839,1299,934,18498,4357,981,2026-07-11
49840,1254,317,6183,805,1788,2026-08-04
49841,1254,3753,3840,433,1594,2026-06-24
49842,1266,4225,6598,397,1291,2026-07-29
49843,1294,3308,12033,1048,1947,2026-06-20
49844,1282,8364,18955,3650,701,2026-06-27
49845,1269,5848,12153,812,2000,2026-08-18
49846,1285,6248,18776,2329,1373,2026-07-19
49847,1290,8008,11860,1316,716,2026-07-23
49848,1265,6470,9688,2327,1809,2026-06-18
49849,1300,6582,4559,614,835,2026-06-05
49850,1269,9223,2270,301,511,2026-08-07
49851,1251,8809,2774,677,1178,2026-08-19
49852,1283,852,10493,991,964,2026-07-03
49853,1256,8231,10954,1930,1846,2026-07-03
49854,1285,9024,7701,1348,997,2026-07-17
49855,1264,7670,3545,725,923,2026-08-01
49856,1266,7101,8157,1760,501,2026-07-11
49857,1294,5036,4132,261,936,2026-06-09
49858,1254,6942,10114,1345,1136,2026-06-05
49859,1285,4425,19786,3077,536,2026-06-06
49860,1291,3998,2124,502,1055,2026-08-05
49861,1287,1754,19357,3011,1784,2026-06-08
49862,1284,7080,15451,1440,1352,2026-06-18
49863,1293,3680,19919,4011,1756,2026-07-05
49864,1289,5335,2913,651,1205,2026-07-05
49865,1263,6065,1969,238,1859,2026-06-23
49866,1267,877,574,79,1171,2026-06-16
49867,1262,3744,12627,1539,673,2026-08-16
49868,1285,2850,14650,1168,1317,2026-08-06
49869,1286,306,10278,1141,1599,2026-08-25
49870,1267,947,12621,1051,1257,2026-08-23
49871,1285,652,6010,852,906,2026-06-07
49872,1275,1545,10646,955,697,2026-07-01
49873,1263,2394,14159,1735,1041,2026-06-01
49874,1266,6676,14706,1610,1482,2026-08-19
49875,1292,811,2356,125,1064,2026-07-02
49876,1288,6142,13063,3163,1397,2026-08-15
49877,1292,8927,14666,2698,1636,2026-06-30
49878,1254,7192,1021,136,1631,2026-07-21
49879,1286,7126,16228,1484,1310,2026-06-21
49880,1290,1299,5417,861,520,2026-08-02
49881,1266,697,16861,4071,858,2026-07-24
49882,1282,89,18722,4545,1124,2026-08-17
49883,1282,4734,891,206,1309,2026-07-05
49884,1271,897,17318,2658,1595,2026-06-07
49885,1264,6289,11613,2198,507,2026-08-14
49886,1276,5086,7026,1750,1003,2026-06-17
49887,1267,8062,11634,1896,1322,2026-07-31
49888,1276,916,6963,768,511,2026-06-24
49889,1269,1956,4463,1019,1892,2026-08-05
49890,1262,5050,9681,852,1068,2026-07-20
49891,1284,9883,14689,2299,803,2026-07-22
49892,1251,3608,15987,1769,1486,2026-07-09
49893,1273,7078,7202,528,1815,2026-07-30
49894,1268,3819,13598,1884,1693,2026-08-07
49895,1279,2150,13913,2081,1297,2026-08-18
49896,1277,1171,16070,2293,845,2026-06-23
49897,1263,1859,5351,839,1557,2026-07-25
49898,1297,1608,10866,1471,700,2026-08-20
49899,1275,4161,2308,344,1481,2026-06-29
49900,1260,9058,776,178,961,2026-07-23
49901,1266,7540,19471,3578,1494,2026-06-22
49902,1276,1237,18163,2063,1858,2026-08-21
49903,1254,2247,15739,3473,1327,2026-07-27
49904,1269,5460,2662,640,1850,2026-07-19
49905,1288,8019,19394,3764,1367,2026-07-22
49906,1270,3029,12238,1190,655,2026-07-29
49907,1282,2513,6800,640,910,2026-08-24
49908,1256,5113,14618,2981,1930,2026-06-19
49909,1270,650,2622,560,909,2026-07-16
49910,1268,9356,6894,1308,780,2026-06-12
49911,1282,6334,17413,3264,856,2026-08-20
49912,1287,8267,6216,637,670,2026-07-12
49913,1285,319,10873,1033,866,2026-06-19
49914,1253,6592,13742,2518,1442,2026-07-18
49915,1269,1381,10401,2370,1487,2026-06-16
49916,1267,4331,14938,2481,610,2026-08-19
49917,1276,5277,8606,1481,1915,2026-07-20
49918,1299,756,17569,1790,613,2026-07-27
49919,1263,2186,10725,2300,1824,2026-08-13
49920,1256,5540,7267,964,529,2026-08-13
49921,1288,5351,7475,1431,1833,2026-06-23
49922,1271,5971,17327,1399,533,2026-06-26
49923,1266,8004,2011,428,1624,2026-06-10
49924,1281,2874,4445,392,870,2026-07-05
49925,1264,9522,8994,1024,1657,2026-06-11
49926,1291,7544,16467,4014,599,2026-06-27
49927,1272,6217,2856,454,730,2026-07-01
49928,1270,978,16155,3198,1716,2026-06-24
49929,1272,7120,1331,316,1557,2026-06-01
49930,1296,6940,9100,1379,1445,2026-08-17
49931,1292,2506,4990,1081,1500,2026-05-29
49932,1285,9897,9324,1688,1653,2026-06-11
49933,1299,5707,16138,3504,1641,2026-08-04
49934,1254,6663,4240,1041,1253,2026-07-23
49935,1267,1348,13436,1566,958,2026-06-05
49936,1275,9825,10467,1687,614,2026-08-27
49937,1287,4438,2176,483,1577,2026-06-01
49938,1262,349,11285,2789,1426,2026-08-25
49939,1251,9501,19961,3294,1790,2026-07-05
49940,1264,6606,9145,1223,1342,2026-08-16
49941,1268,7267,17457,3716,1629,2026-08-06
49942,1274,8172,13418,3263,678,2026-07-10
49943,1289,6384,8974,1602,868,2026-07-29
49944,1278,9901,13449,2319,690,2026-06-08
49945,1256,4229,18099,2434,854,2026-06-09
49946,1284,2894,15741,1161,1275,2026-07-18
49947,1288,8398,1851,251,1372,2026-07-29
49948,1290,1056,14742,2205,585,2026-07-05
49949,1268,6926,7929,793,1142,2026-08-23
49950,1284,1498,15758,3582,1005,2026-06-19
49951,1277,8637,9226,509,1084,2026-07-02
49952,1267,7625,13109,1297,1609,2026-08-05
49953,1292,9503,19634,4124,1621,2026-08-19
49954,1299,638,935,81,523,2026-07-30
49955,1258,6777,6047,418,627,2026-06-04
49956,1263,228,12857,2293,1157,2026-07-25
49957,1252,7418,8139,612,1314,2026-08-18
49958,1284,8230,9887,1320,1398,2026-06-14
49959,1259,7386,14982,2308,885,2026-07-31
49960,1262,2353,7452,508,1718,2026-06-04
49961,1282,4915,1702,234,1835,2026-08-25
49962,1290,862,11108,2279,786,2026-08-03
49963,1265,9437,8207,747,1449,2026-06-06
49964,1270,6862,4023,458,783,2026-07-18
49965,1269,4848,4394,276,1712,2026-07-09
49966,1266,7851,7714,1916,1706,2026-07-24
49967,1280,7579,16513,2674,1106,2026-05-29
49968,1295,6497,10771,1020,656,2026-07-31
49969,1261,3932,7802,1922,1986,2026-06-29
49970,1261,6682,1343,231,1722,2026-06-01
49971,1292,5830,19943,1659,1931,2026-08-23
49972,1266,841,5152,493,1381,2026-07-21
49973,1286,1235,11304,2039,717,2026-07-10
49974,1268,7085,19158,3246,594,2026-07-14
49975,1256,9562,6062,1164,1231,2026-08-04
49976,1286,8795,7368,843,1906,2026-06-22
49977,1254,1603,13110,1261,1826,2026-07-15
49978,1283,1970,13763,2808,924,2026-08-12
49979,1288,3588,17254,3235,1579,2026-07-28
49980,1277,8778,1623,316,1370,2026-06-25
49981,1261,4596,11229,1084,500,2026-06-17
49982,1292,8198,5538,620,615,2026-05-30
49983,1282,9859,667,139,1073,2026-06-27
49984,1298,9292,4848,452,988,2026-07-19
49985,1292,8226,12983,915,1542,2026-08-20
49986,1268,900,9876,994,947,2026-08-20
49987,1295,807,14702,1018,887,2026-08-26
49988,1297,5964,1658,229,1259,2026-07-07
49989,1258,4483,8882,1798,505,2026-06-16
49990,1278,3431,18992,1775,743,2026-08-03
49991,1298,7643,3074,703,1962,2026-07-20
49992,1255,4183,1897,454,1343,2026-08-13
49993,1291,5150,5175,1212,1024,2026-08-20
49994,1271,4269,2944,265,1622,2026-07-18
49995,1289,8692,16286,934,525,2026-06-30
49996,1289,6621,14239,2501,994,2026-06-21
49997,1254,9059,12425,1358,820,2026-07-05
49998,1271,942,10869,1351,1094,2026-06-07
49999,1275,1636,7217,900,937,2026-08-17
50000,1252,3421,10322,929,1980,2026-06-03
50001,1260,8694,15825,1852,1190,2026-06-16
50002,1269,1027,6460,488,1577,2026-06-22
50003,1288,8791,13355,2563,1210,2026-06-06
50004,1258,3329,11792,1321,745,2026-06-10
50005,1273,7215,16085,3307,1844,2026-08-10
50006,1291,337,11412,633,533,2026-08-06
50007,1251,562,16723,1950,1769,2026-08-21
50008,1287,8604,4525,792,1458,2026-06-18
50009,1296,4255,6057,1256,589,2026-08-12
50010,1263,2816,12700,915,642,2026-06-04
50011,1259,6603,3493,623,595,2026-06-06
50012,1269,3598,6285,811,1323,2026-08-12
50013,1253,4768,18083,2500,506,2026-08-14
50014,1271,6875,12597,1047,888,2026-07-22
50015,1290,8236,19887,1727,502,2026-06-22
50016,1271,4266,15366,3402,1753,2026-08-05
50017,1287,873,16609,3863,551,2026-06-24
50018,1253,716,3406,351,1896,2026-07-24
50019,1264,4042,2353,320,1505,2026-08-17
50020,1256,5063,17966,962,1319,2026-08-08
50021,1281,3152,11077,2225,649,2026-06-02
50022,1265,8079,4492,370,1283,2026-08-02
50023,1284,4011,13866,2494,851,2026-08-05
50024,1282,3131,19863,3699,887,2026-06-08
50025,1291,550,12623,2553,1982,2026-06-03
50026,1289,3088,6747,1679,1133,2026-06-04
50027,1285,1478,8893,794,1359,2026-07-09
50028,1260,133,11745,1434,1585,2026-06-21
50029,1264,2165,6551,1143,1522,2026-06-18
50030,1296,1438,7899,1549,1369,2026-07-02
50031,1272,841,18665,4267,1759,2026-08-06
50032,1294,9691,3997,276,675,2026-07-05
50033,1269,5116,4496,512,1569,2026-06-29
50034,1287,3912,6962,1025,1711,2026-06-11
50035,1271,1053,18796,2938,650,2026-06-21
50036,1289,587,6202,962,838,2026-06-26
50037,1274,7663,10254,1086,1547,2026-06-10
50038,1269,8720,16291,3870,1709,2026-07-30
50039,1292,9831,5738,1381,810,2026-07-04
50040,1289,8287,1185,102,871,2026-08-26
50041,1253,7506,7949,1632,1188,2026-07-24
50042,1251,3777,15005,2338,1737,2026-07-17
50043,1281,83,8274,1905,1327,2026-08-12
50044,1279,436,8405,1735,722,2026-08-01
50045,1268,7761,6740,903,1293,2026-08-07
50046,1260,2399,17696,1380,1714,2026-07-24
50047,1255,6159,1170,237,1338,2026-06-18
50048,1261,4453,7124,876,1414,2026-06-30
50049,1253,3477,5896,783,732,2026-06-08
50050,1268,226,6336,1095,1446,2026-06-02
50051,1256,7662,1392,214,1462,2026-07-05
50052,1285,6705,19166,2197,742,2026-07-24
50053,1276,7241,4359,1054,840,2026-08-08
50054,1259,3908,15144,1224,1962,2026-06-06
50055,1263,4250,12024,1755,1455,2026-07-16
50056,1273,9349,16824,3344,1797,2026-06-06
50057,1299,3432,3675,588,1505,2026-06-12
50058,1288,5334,14115,1880,1708,2026-07-17
50059,1256,6014,17008,2897,508,2026-08-26
50060,1265,1637,19598,1173,1466,2026-07-14
50061,1281,2532,16126,1663,1095,2026-06-12
50062,1295,3776,4944,876,1520,2026-07-27
50063,1278,8549,19403,4223,764,2026-07-07
50064,1262,6538,7780,878,1084,2026-06-05
50065,1251,4978,9674,1886,592,2026-06-21
50066,1288,8748,5956,1290,1390,2026-08-11
50067,1300,5732,5531,1336,582,2026-07-02
50068,1263,5952,15502,1902,1627,2026-06-10
50069,1262,8584,9396,1075,1469,2026-07-21
50070,1276,438,2533,140,1528,2026-06-23
50071,1287,6357,7653,1820,1527,2026-05-30
50072,1254,971,6245,389,1822,2026-08-19
50073,1276,8489,3835,465,1896,2026-07-03
50074,1286,3110,19384,1762,963,2026-07-14
50075,1272,2885,8438,902,1970,2026-06-07
50076,1295,1145,18368,4545,1522,2026-08-09
50077,1294,2921,15971,1645,1726,2026-08-05
50078,1295,5984,19748,4319,1958,2026-08-18
50079,1275,2866,12768,2061,802,2026-07-14
50080,1295,1173,12187,3044,654,2026-05-30
50081,1262,8403,6635,673,582,2026-06-04
50082,1279,5278,16995,2625,1546,2026-08-06
50083,1271,8730,9968,1762,1861,2026-06-11
50084,1275,5133,2109,211,1552,2026-05-30
50085,1297,3819,8107,595,1677,2026-07-10
50086,1260,7554,19788,4624,891,2026-06-23
50087,1256,6233,15078,3053,1603,2026-08-07
50088,1274,9361,12190,616,858,2026-08-04
50089,1283,571,16589,2057,1782,2026-07-16
50090,1253,6897,16480,1668,1666,2026-07-07
50091,1276,8011,11682,2401,1712,2026-07-23
50092,1261,7563,581,66,979,2026-06-01
50093,1265,4109,15459,2664,1492,2026-07-07
50094,1276,7063,6891,566,1445,2026-05-30
50095,1289,9143,18271,1687,1673,2026-08-12
50096,1290,1730,16187,3744,1299,2026-08-24
50097,1283,6155,7241,971,1348,2026-07-06
50098,1268,1759,3583,338,1811,2026-08-03
50099,1282,1075,13330,2807,839,2026-06-17
50100,1273,1527,14372,2788,796,2026-06-19
50101,1251,2036,3875,333,1386,2026-08-26
50102,1275,9287,13147,2995,1613,2026-07-07
50103,1266,6013,1854,160,1135,2026-06-24
50104,1262,8792,17353,4102,897,2026-08-15
50105,1278,3381,2491,308,1329,2026-08-07
50106,1273,8047,4458,633,872,2026-06-22
50107,1277,3063,3991,252,1197,2026-06-18
50108,1290,3791,3250,211,1587,2026-08-02
50109,1294,7322,7529,563,1639,2026-06-21
50110,1285,6628,19239,2873,1489,2026-08-06
50111,1300,7769,3060,460,1130,2026-07-28
50112,1293,8351,1572,284,1683,2026-06-30
50113,1290,3602,13274,2896,1830,2026-06-27
50114,1279,7019,17396,1843,1160,2026-07-22
50115,1296,6063,17398,4247,1044,2026-06-23
50116,1259,139,1040,162,1325,2026-08-23
50117,1270,7425,14816,3359,1608,2026-08-01
50118,1257,9668,10325,1313,612,2026-06-25
50119,1283,6878,7015,848,1923,2026-08-11
50120,1267,4161,18219,4464,1063,2026-07-23
50121,1288,7693,9276,1243,1957,2026-07-29
50122,1272,304,6577,440,1414,2026-07-07
50123,1253,352,8790,1870,1924,2026-07-26
50124,1295,4205,1144,277,1744,2026-08-18
50125,1283,2884,19267,2116,740,2026-08-20
50126,1294,3194,15678,1751,1164,2026-07-16
50127,1256,6605,3695,191,594,2026-08-17
50128,1287,5336,3415,575,1284,2026-08-17
50129,1292,1713,5405,1242,650,2026-08-11
50130,1269,5061,1806,443,1775,2026-07-12
50131,1256,5246,17746,2001,561,2026-06-03
50132,1298,5976,15719,2259,1349,2026-06-09
50133,1297,9086,14829,1211,1221,2026-08-01
50134,1297,4029,1746,368,585,2026-07-05
50135,1253,8721,18011,2875,1515,2026-07-29
50136,1266,7683,12272,2856,968,2026-06-05
50137,1267,2329,7008,1180,1192,2026-07-03
50138,1291,5142,8862,1224,1062,2026-08-14
50139,1282,4955,14356,3399,846,2026-08-27
50140,1296,3883,5596,442,1259,2026-06-03
50141,1300,4334,6870,1152,925,2026-07-01
50142,1274,4750,16433,3008,1065,2026-06-30
50143,1284,3740,5811,591,1910,2026-06-17
50144,1285,8800,3462,381,770,2026-06-11
50145,1295,9351,6842,1488,1773,2026-07-02
50146,1294,1125,15658,3196,1201,2026-08-15
50147,1274,245,16035,2849,1326,2026-06-22
50148,1260,8607,7816,410,1640,2026-06-25
50149,1252,6680,5599,1175,1271,2026-08-27
50150,1259,4987,11574,1959,1495,2026-07-11
50151,1279,8833,4991,1025,666,2026-06-02
50152,1290,8545,8380,1933,1321,2026-06-01
50153,1297,3568,8042,622,1145,2026-08-10
50154,1265,7078,3882,263,1883,2026-06-18
50155,1268,6814,15331,1044,1760,2026-07-20
50156,1269,8922,13005,2267,692,2026-08-14
50157,1274,9249,10923,1848,1314,2026-07-13
50158,1265,5443,9172,636,1944,2026-07-13
50159,1271,913,18332,2973,1035,2026-08-04
50160,1259,2847,5726,479,858,2026-08-08
50161,1278,9183,14724,3128,547,2026-07-06
50162,1255,6341,7230,1537,1437,2026-07-08
50163,1295,2123,11922,2896,929,2026-08-16
50164,1289,3190,5980,554,1325,2026-06-04
50165,1263,7406,13602,759,1235,2026-06-13
50166,1291,847,16528,1033,660,2026-08-02
50167,1254,4750,18421,3781,1827,2026-06-15
50168,1296,8147,15638,3219,875,2026-07-07
50169,1252,6014,12358,1481,740,2026-07-29
