inventory_id,location_id,product_id,quantity_on_hand,reorder_point,reorder_quantity,last_restock_date
44518,610,4197,75,50,250,2026-07-30
44519,1163,2778,176,16,80,2026-07-05
44520,881,5292,417,31,124,2026-07-25
44521,784,9766,216,27,108,2026-06-30
44522,259,8763,192,47,235,2026-07-04
44523,673,3921,325,15,45,2026-08-11
44524,923,3209,70,39,195,2026-08-15
44525,134,4323,370,28,112,2026-08-02
44526,65,7364,109,32,96,2026-08-01
44527,1211,2623,371,48,144,2026-07-07
44528,854,2554,6,23,69,2026-07-07
44529,567,5399,301,35,70,2026-07-05
44530,508,1578,234,27,135,2026-08-18
44531,576,7371,411,13,39,2026-08-19
44532,831,3570,104,10,30,2026-08-05
44533,950,5319,26,21,84,2026-08-24
44534,375,5025,293,43,215,2026-08-19
44535,1240,5871,215,44,88,2026-08-02
44536,444,2728,451,18,54,2026-07-12
44537,326,230,72,18,54,2026-07-08
44538,467,5402,472,15,30,2026-07-27
44539,612,6786,232,46,184,2026-07-11
44540,601,406,42,26,52,2026-07-05
44541,1237,7575,245,11,55,2026-08-15
44542,198,8356,245,23,69,2026-07-14
44543,980,6139,235,23,115,2026-08-01
44544,287,9770,101,16,64,2026-08-26
44545,659,838,487,12,60,2026-08-11
44546,466,4657,272,18,72,2026-07-29
44547,978,3330,116,36,144,2026-07-12
44548,177,2310,475,48,144,2026-07-02
44549,422,8037,494,39,195,2026-08-07
44550,128,1803,347,36,180,2026-08-09
44551,143,8356,368,50,150,2026-07-27
44552,284,3700,356,22,88,2026-08-15
44553,62,1644,174,42,84,2026-07-14
44554,1004,2713,191,24,72,2026-08-17
44555,992,3146,168,30,120,2026-07-02
44556,395,7430,111,32,128,2026-07-11
44557,981,7620,239,19,38,2026-08-01
44558,37,7949,439,29,58,2026-07-09
44559,1098,3811,225,21,63,2026-08-11
44560,304,640,125,50,200,2026-07-14
44561,54,5996,470,11,22,2026-07-25
44562,322,4166,363,48,96,2026-07-24
44563,1008,7133,380,24,72,2026-07-03
44564,869,3025,252,40,160,2026-08-09
44565,430,3366,337,28,84,2026-08-09
44566,1060,609,383,31,124,2026-07-31
44567,693,5403,248,20,80,2026-07-21
44568,1083,3181,98,41,164,2026-08-04
44569,1156,5001,56,12,48,2026-07-19
44570,627,3145,28,28,84,2026-07-05
44571,847,4568,192,48,240,2026-07-01
44572,204,8119,459,13,26,2026-07-05
44573,355,8340,136,23,46,2026-08-27
44574,822,3690,266,27,108,2026-08-04
44575,514,4191,377,32,128,2026-07-02
44576,1212,9165,125,32,160,2026-08-27
44577,451,8335,494,27,81,2026-07-01
44578,318,1956,30,34,102,2026-07-04
44579,926,2867,199,36,144,2026-07-09
44580,231,4586,344,10,40,2026-08-25
44581,710,9046,433,27,81,2026-08-07
44582,321,7058,76,38,152,2026-07-07
44583,167,1298,137,20,40,2026-07-11
44584,1119,2834,301,30,60,2026-08-08
44585,128,1400,50,45,135,2026-07-08
44586,380,5432,229,42,210,2026-07-16
44587,309,3387,481,35,70,2026-08-03
44588,322,454,170,22,110,2026-08-26
44589,318,4997,56,43,129,2026-07-07
44590,637,5890,279,37,185,2026-07-02
44591,396,7010,58,27,54,2026-08-24
44592,712,6148,234,41,205,2026-07-25
44593,201,2117,193,32,96,2026-07-24
44594,162,2470,436,17,51,2026-08-11
44595,316,1582,381,48,192,2026-07-02
44596,463,3361,345,19,38,2026-07-01
44597,274,2090,485,19,38,2026-08-13
44598,938,424,363,19,57,2026-08-17
44599,433,3949,162,37,74,2026-08-11
44600,468,9347,119,12,24,2026-07-21
44601,16,6481,253,47,188,2026-07-22
44602,789,3288,306,17,68,2026-07-23
44603,135,58,271,42,84,2026-08-04
44604,958,4746,402,26,104,2026-07-01
44605,686,6598,67,47,141,2026-07-11
44606,243,5186,127,17,85,2026-07-13
44607,637,8292,495,14,28,2026-07-10
44608,192,4430,170,14,42,2026-08-20
44609,1035,4029,146,50,100,2026-07-19
44610,1155,2492,493,13,52,2026-08-12
44611,738,8780,432,34,68,2026-08-24
44612,1092,1944,424,35,140,2026-08-15
44613,96,4589,409,47,94,2026-08-09
44614,296,8833,431,33,66,2026-08-02
44615,152,8348,114,45,135,2026-07-19
44616,888,7767,466,37,74,2026-08-04
44617,1242,5781,61,44,220,2026-08-12
44618,1112,4131,352,41,123,2026-06-30
44619,1215,4578,272,45,225,2026-06-28
44620,149,9983,192,16,80,2026-07-12
44621,358,6630,435,21,105,2026-07-25
44622,276,2128,225,24,120,2026-07-27
44623,806,540,295,40,160,2026-07-27
44624,446,1074,339,11,55,2026-08-21
44625,728,5538,320,48,240,2026-07-20
44626,892,3765,22,21,84,2026-08-18
44627,1177,7146,431,11,33,2026-08-24
44628,274,4482,189,22,110,2026-07-10
44629,1206,1234,163,23,46,2026-07-21
44630,394,80,171,50,200,2026-08-02
44631,132,3538,380,12,60,2026-07-04
44632,453,4040,295,43,86,2026-08-19
44633,868,6022,434,34,170,2026-07-14
44634,1146,5460,14,49,147,2026-08-01
44635,153,3371,177,49,245,2026-07-26
44636,489,2131,351,13,52,2026-07-29
44637,790,3278,413,12,60,2026-08-07
44638,967,6652,56,30,150,2026-07-19
44639,209,4871,481,11,55,2026-08-27
44640,39,5634,328,38,76,2026-07-25
44641,474,9544,325,34,68,2026-07-23
44642,1050,5391,321,13,26,2026-08-26
44643,988,4855,288,48,192,2026-07-23
44644,1118,7194,348,27,81,2026-07-22
44645,1037,7809,147,25,50,2026-08-27
44646,67,5455,249,16,32,2026-07-05
44647,249,7221,425,36,144,2026-07-17
44648,906,5502,120,48,192,2026-07-06
44649,1019,928,121,34,136,2026-06-30
44650,112,8136,259,19,95,2026-07-11
44651,1060,4459,201,41,205,2026-07-19
44652,442,3000,17,44,88,2026-07-07
44653,1190,8952,324,29,58,2026-07-14
44654,195,2500,37,49,98,2026-08-06
44655,1226,8437,434,12,48,2026-07-15
44656,172,5406,101,41,205,2026-08-20
44657,431,3863,147,29,116,2026-07-27
44658,652,1895,215,24,96,2026-07-10
44659,1115,3931,108,49,196,2026-08-21
44660,797,768,388,45,225,2026-08-11
44661,867,9470,21,47,141,2026-07-16
44662,1092,147,120,42,126,2026-08-08
44663,442,4311,67,45,135,2026-08-13
44664,372,4550,249,42,126,2026-07-06
44665,6,3020,347,24,120,2026-07-02
44666,14,1192,481,50,100,2026-07-17
44667,194,9953,336,35,70,2026-06-30
44668,704,4281,202,32,160,2026-07-24
44669,860,2464,211,35,105,2026-08-07
44670,1024,6435,476,23,92,2026-08-25
44671,731,5705,258,41,205,2026-07-11
44672,1235,581,322,31,155,2026-07-28
44673,505,5449,199,31,62,2026-07-07
44674,772,7791,284,27,135,2026-07-03
44675,449,4044,149,12,36,2026-07-11
44676,241,2093,301,21,63,2026-07-07
44677,485,8973,162,29,58,2026-07-30
44678,18,9984,368,21,63,2026-08-20
44679,514,508,103,19,76,2026-06-30
44680,1219,2390,23,47,141,2026-08-05
44681,1085,753,374,31,62,2026-07-06
44682,945,1343,202,35,140,2026-07-28
44683,666,251,476,23,92,2026-08-25
44684,517,8115,85,32,128,2026-07-30
44685,731,963,302,28,112,2026-08-24
44686,830,9743,448,44,176,2026-07-28
44687,811,8805,370,34,68,2026-08-09
44688,1024,6124,298,27,108,2026-06-30
44689,416,1675,277,18,72,2026-08-15
44690,1157,4591,34,20,60,2026-08-10
44691,48,6154,260,46,138,2026-08-21
44692,559,5486,421,35,70,2026-07-29
44693,1176,4812,129,24,96,2026-07-08
44694,1041,8432,73,49,196,2026-07-01
44695,908,2618,21,46,138,2026-08-10
44696,958,3398,369,11,55,2026-08-09
44697,1241,8147,455,28,140,2026-08-04
44698,631,4414,470,41,123,2026-08-07
44699,474,8021,5,12,24,2026-07-26
44700,159,3311,79,14,70,2026-07-05
44701,778,478,79,39,156,2026-08-07
44702,956,7969,184,42,168,2026-08-15
44703,807,8909,157,31,93,2026-07-15
44704,1012,5625,128,29,116,2026-08-23
44705,974,3907,351,18,72,2026-08-18
44706,895,5312,88,17,68,2026-07-17
44707,860,3953,200,17,68,2026-08-13
44708,943,7293,380,26,130,2026-07-03
44709,698,1122,47,22,110,2026-08-19
44710,1106,4919,194,12,48,2026-07-08
44711,763,5620,480,42,84,2026-07-03
44712,359,6885,188,22,44,2026-06-30
44713,124,9447,272,38,190,2026-07-02
44714,733,6553,65,38,114,2026-08-03
44715,898,909,428,15,60,2026-08-14
44716,141,6651,369,48,192,2026-07-28
44717,1096,4877,287,22,110,2026-07-25
44718,119,4642,337,10,40,2026-08-25
44719,460,1669,191,20,60,2026-07-04
44720,957,1130,426,43,172,2026-07-19
44721,1045,620,47,18,54,2026-08-25
44722,557,2909,195,21,42,2026-08-19
44723,555,2548,133,39,195,2026-07-06
44724,24,4559,263,34,102,2026-07-01
44725,471,7951,208,17,68,2026-08-02
44726,434,1754,79,43,172,2026-07-10
44727,170,2392,163,46,184,2026-07-15
44728,173,771,113,48,144,2026-08-08
44729,427,5013,479,44,132,2026-07-17
44730,925,102,458,48,240,2026-07-19
44731,1028,4777,250,45,180,2026-08-23
44732,867,3761,90,39,195,2026-07-26
44733,712,1702,73,14,56,2026-08-14
44734,1036,6022,391,49,245,2026-08-25
44735,124,7967,132,33,66,2026-06-30
44736,577,1970,184,43,172,2026-07-01
44737,143,2432,317,14,70,2026-07-29
44738,1138,9653,442,22,66,2026-07-26
44739,263,2809,319,19,76,2026-08-13
44740,1185,8755,107,15,75,2026-07-21
44741,1023,770,128,29,145,2026-08-19
44742,835,5667,388,31,155,2026-07-01
44743,35,2553,69,48,96,2026-08-08
44744,581,1354,48,36,108,2026-07-08
44745,190,871,498,29,116,2026-07-29
44746,928,6054,468,18,90,2026-07-22
44747,316,6250,499,27,135,2026-08-06
44748,469,517,290,47,141,2026-08-20
44749,113,7009,343,45,90,2026-07-01
44750,967,9706,221,31,155,2026-08-17
44751,1197,956,193,31,124,2026-07-16
44752,372,6657,500,35,105,2026-08-01
44753,905,2529,379,45,180,2026-08-18
44754,782,3980,412,21,105,2026-08-08
44755,473,7799,201,15,45,2026-08-01
44756,887,5209,119,34,136,2026-08-07
44757,1196,2230,282,47,94,2026-07-14
44758,959,347,483,17,85,2026-08-22
44759,282,7654,212,28,112,2026-07-01
44760,1220,4414,470,23,115,2026-08-27
44761,544,2810,123,49,147,2026-08-15
44762,458,1375,424,47,188,2026-06-29
44763,1031,4737,44,13,52,2026-07-06
44764,549,5322,236,24,120,2026-08-21
44765,905,4434,378,16,64,2026-07-24
44766,1180,1398,229,21,84,2026-08-09
44767,46,1410,316,14,70,2026-06-29
44768,1128,1670,334,17,68,2026-07-01
44769,363,8889,413,37,74,2026-07-24
44770,41,3666,44,40,120,2026-07-06
44771,848,4270,158,16,32,2026-07-21
44772,368,9498,199,12,24,2026-08-19
44773,471,1114,37,32,64,2026-08-20
44774,13,4561,389,13,52,2026-07-12
44775,208,2421,269,32,64,2026-08-26
44776,501,5943,84,17,85,2026-08-27
44777,532,6557,451,18,90,2026-07-20
44778,1126,942,336,15,45,2026-07-25
44779,989,8445,487,18,36,2026-08-04
44780,96,2161,249,36,72,2026-08-02
44781,192,6977,233,13,39,2026-07-08
44782,1000,8519,484,16,48,2026-07-21
44783,230,653,472,15,60,2026-07-23
44784,882,1328,431,23,69,2026-07-13
44785,690,947,482,30,60,2026-08-24
44786,1170,9494,89,22,88,2026-08-05
44787,907,5851,130,28,140,2026-08-11
44788,569,9556,33,14,28,2026-07-09
44789,1037,1790,102,30,150,2026-06-28
44790,1065,3765,409,36,72,2026-07-17
44791,445,795,31,32,128,2026-07-30
44792,504,6866,400,34,68,2026-08-08
44793,1232,9398,176,13,39,2026-06-30
44794,1106,7398,98,11,22,2026-08-04
44795,1096,5395,286,32,128,2026-07-20
44796,866,560,52,14,28,2026-07-04
44797,695,8331,360,50,100,2026-08-21
44798,932,4854,451,32,160,2026-07-24
44799,419,4303,210,17,85,2026-08-17
44800,656,1279,251,20,80,2026-07-29
44801,410,1957,446,27,108,2026-08-15
44802,1095,8426,469,11,55,2026-08-19
44803,979,1700,482,45,90,2026-07-27
44804,811,5821,109,15,45,2026-08-09
44805,52,6009,485,50,150,2026-07-04
44806,765,4885,126,34,170,2026-07-20
44807,1191,6216,319,42,168,2026-07-11
44808,64,5241,165,46,230,2026-08-24
44809,1240,7923,458,34,68,2026-07-30
44810,530,5239,448,50,150,2026-07-25
44811,894,9753,103,34,102,2026-08-13
44812,852,2542,244,38,152,2026-07-03
44813,642,8503,458,42,84,2026-07-04
44814,853,8586,397,28,140,2026-07-30
44815,831,3013,226,49,98,2026-08-26
44816,1027,6429,39,36,72,2026-07-03
44817,1232,13,352,26,78,2026-08-23
44818,635,1934,390,47,94,2026-06-30
44819,340,6795,66,32,96,2026-07-19
44820,849,566,50,37,111,2026-07-04
44821,303,1427,147,46,92,2026-08-21
44822,207,5289,292,14,56,2026-07-09
44823,174,7255,8,19,76,2026-07-10
44824,190,4465,42,21,84,2026-08-06
44825,1239,815,111,44,132,2026-07-02
44826,700,135,298,17,68,2026-08-07
44827,408,1404,292,45,135,2026-08-08
44828,795,1310,122,19,76,2026-07-14
44829,686,5451,402,11,33,2026-08-21
44830,70,1197,59,16,64,2026-07-29
44831,949,3766,150,22,88,2026-08-04
44832,1095,3836,94,48,96,2026-07-19
44833,1234,2156,100,14,42,2026-08-07
44834,305,5469,25,36,180,2026-07-18
44835,116,4132,251,18,36,2026-08-07
44836,928,5246,53,13,52,2026-07-09
44837,244,9290,23,30,120,2026-08-01
44838,948,5960,487,44,132,2026-07-17
44839,597,2919,296,31,93,2026-06-29
44840,1035,2063,453,20,80,2026-07-13
44841,1139,129,95,14,42,2026-07-27
44842,664,2497,90,12,60,2026-08-20
44843,435,2447,209,17,34,2026-07-31
44844,327,2125,36,34,102,2026-06-28
44845,114,3818,40,38,76,2026-07-05
44846,455,9702,155,27,108,2026-08-16
44847,719,3969,386,20,100,2026-07-20
44848,986,1216,133,20,40,2026-07-20
44849,922,5855,103,30,120,2026-08-05
44850,859,8272,64,39,195,2026-08-18
44851,1028,5482,332,38,152,2026-07-03
44852,463,9962,142,30,150,2026-07-03
44853,83,8534,206,30,150,2026-08-24
44854,105,4418,453,43,129,2026-08-21
44855,619,2308,492,35,175,2026-08-15
44856,320,6843,468,37,148,2026-07-22
44857,884,6453,104,42,126,2026-07-24
44858,562,2478,106,46,184,2026-08-07
44859,577,3462,354,46,230,2026-08-10
44860,1185,7305,325,23,92,2026-08-06
44861,226,4747,98,30,90,2026-07-30
44862,437,9601,116,27,81,2026-07-11
44863,72,1723,29,17,68,2026-08-15
44864,1047,1124,457,23,92,2026-07-28
44865,1052,2027,54,47,141,2026-08-22
44866,978,5445,410,14,42,2026-07-11
44867,1124,1045,201,18,72,2026-08-10
44868,1099,7584,313,41,82,2026-07-11
44869,934,8252,260,18,54,2026-07-17
44870,343,2517,250,34,68,2026-07-26
44871,583,4205,133,46,184,2026-06-28
44872,234,9188,491,11,44,2026-08-11
44873,60,5832,456,50,250,2026-07-26
44874,850,7186,165,45,225,2026-07-14
44875,1122,7470,246,27,54,2026-07-15
44876,1048,53,183,15,60,2026-07-25
44877,447,2377,118,14,28,2026-07-09
44878,365,9432,137,38,76,2026-07-04
44879,388,1590,351,31,124,2026-08-15
44880,485,1399,258,21,84,2026-07-11
44881,65,9079,391,21,105,2026-07-31
44882,317,1316,361,32,96,2026-08-05
44883,948,7856,167,28,140,2026-07-26
44884,149,5417,238,35,140,2026-07-12
44885,189,3668,66,34,68,2026-08-01
44886,287,9916,22,20,40,2026-07-11
44887,1196,2022,257,22,110,2026-07-05
44888,73,5743,298,36,108,2026-07-14
44889,911,8078,389,41,123,2026-08-20
44890,443,6383,202,14,56,2026-08-03
44891,596,2392,350,19,76,2026-07-11
44892,394,5103,398,29,58,2026-08-16
44893,33,8333,387,15,45,2026-07-13
44894,546,1765,300,27,135,2026-07-23
44895,391,6925,402,44,88,2026-07-25
44896,960,8034,449,10,30,2026-08-18
44897,577,3243,316,48,144,2026-07-20
44898,791,8224,248,40,120,2026-07-04
44899,176,9712,241,33,66,2026-07-29
44900,94,832,352,44,132,2026-07-23
44901,1070,7582,188,42,210,2026-08-03
44902,763,5209,457,10,20,2026-07-11
44903,723,8990,498,15,30,2026-07-13
44904,619,7533,86,39,156,2026-07-14
44905,576,6327,32,24,48,2026-08-03
44906,538,4753,233,47,94,2026-08-16
44907,745,845,135,29,87,2026-07-25
44908,1143,5208,313,31,62,2026-08-16
44909,1171,4823,176,47,188,2026-07-06
44910,138,2178,420,32,160,2026-07-06
44911,878,2169,474,45,135,2026-08-22
44912,1194,7249,470,36,72,2026-08-05
44913,857,4258,92,28,56,2026-08-07
44914,860,7023,13,22,66,2026-08-05
44915,1152,137,156,37,74,2026-07-07
44916,1134,3597,95,27,54,2026-06-28
44917,453,9551,213,13,65,2026-08-11
44918,748,949,471,24,48,2026-08-14
44919,529,3775,241,47,188,2026-08-24
44920,658,2395,60,25,50,2026-07-03
44921,1180,8618,276,33,99,2026-08-08
44922,390,2164,41,40,80,2026-08-06
44923,1217,4536,17,30,60,2026-07-17
44924,383,3239,486,22,110,2026-08-01
44925,840,9410,483,23,92,2026-07-29
44926,834,6031,322,33,99,2026-08-03
44927,1054,5669,187,16,64,2026-06-30
44928,1110,2400,377,22,44,2026-07-05
44929,862,6192,496,20,60,2026-07-02
44930,887,2012,303,20,80,2026-07-25
44931,711,4460,63,10,20,2026-08-21
44932,175,1511,133,46,138,2026-08-19
44933,551,3417,493,33,66,2026-07-13
44934,1085,7448,65,30,90,2026-07-16
44935,361,7582,496,38,76,2026-08-26
44936,635,7025,216,38,114,2026-07-20
44937,976,5875,262,10,20,2026-08-05
44938,738,7882,142,29,58,2026-06-29
44939,1132,2474,58,31,93,2026-07-16
44940,1001,4938,412,34,170,2026-06-30
44941,286,6186,294,20,100,2026-07-06
44942,612,797,126,22,110,2026-08-04
44943,943,2536,263,47,235,2026-07-21
44944,172,628,316,39,156,2026-08-02
44945,860,1519,86,16,64,2026-08-09
44946,110,475,305,31,93,2026-08-14
44947,976,1203,382,32,64,2026-07-30
44948,450,5779,251,17,68,2026-07-09
44949,27,8530,460,26,78,2026-08-25
44950,945,3061,451,42,126,2026-08-18
44951,1075,3905,207,38,76,2026-07-18
44952,695,5818,316,23,115,2026-07-11
44953,333,3074,214,19,38,2026-08-04
44954,215,789,389,25,50,2026-07-23
44955,219,3694,20,18,72,2026-08-13
44956,119,6214,223,28,84,2026-07-13
44957,579,6110,167,35,105,2026-08-06
44958,343,9022,161,39,195,2026-07-29
44959,659,7254,363,28,112,2026-07-30
44960,1066,279,140,10,40,2026-08-25
44961,644,3618,459,21,105,2026-08-03
44962,223,3759,294,36,108,2026-07-02
44963,82,8960,40,46,92,2026-07-05
44964,732,3152,324,45,225,2026-07-17
44965,189,2410,196,43,172,2026-08-26
44966,61,9846,248,17,68,2026-08-09
44967,1069,1831,401,50,150,2026-07-21
44968,53,4274,238,36,180,2026-07-09
44969,121,1926,281,26,52,2026-06-30
44970,322,5366,423,26,78,2026-08-20
44971,39,5154,384,40,200,2026-07-21
44972,117,3415,169,19,76,2026-08-20
44973,1063,9391,256,49,245,2026-07-22
44974,538,4913,15,23,92,2026-07-02
44975,350,6686,405,23,69,2026-07-24
44976,1250,707,144,22,44,2026-08-09
44977,294,3597,293,11,33,2026-08-19
44978,580,5288,286,20,100,2026-08-08
44979,746,6744,465,25,75,2026-08-20
44980,130,5479,29,33,165,2026-08-24
44981,180,2221,195,39,117,2026-07-27
44982,245,563,391,15,45,2026-07-27
44983,1241,6152,13,41,205,2026-07-31
44984,963,135,76,38,190,2026-07-22
44985,558,2636,330,20,40,2026-08-11
44986,408,14,195,14,56,2026-07-24
44987,101,3507,102,23,69,2026-08-19
44988,65,1610,255,16,32,2026-07-24
44989,701,5071,417,13,26,2026-07-24
44990,635,1189,34,46,184,2026-08-03
44991,220,1037,59,41,123,2026-08-24
44992,278,1197,324,34,136,2026-07-06
44993,1111,8638,388,22,44,2026-07-17
44994,759,1284,311,11,55,2026-08-13
44995,467,2870,15,37,111,2026-08-26
44996,844,8956,150,18,72,2026-08-20
44997,187,8078,258,23,69,2026-08-05
44998,310,1822,37,28,84,2026-08-09
44999,962,8811,384,21,84,2026-08-12
45000,590,1974,423,44,132,2026-08-02
45001,930,3254,351,17,51,2026-08-18
45002,119,6048,420,35,105,2026-08-24
45003,972,5131,468,19,38,2026-08-16
45004,152,152,126,39,156,2026-08-01
45005,675,7012,421,13,65,2026-07-29
45006,156,5810,30,15,75,2026-07-08
45007,692,6333,253,31,124,2026-08-04
45008,478,7568,219,22,66,2026-08-25
45009,448,1045,65,26,78,2026-08-22
45010,293,2790,221,16,64,2026-08-20
45011,897,4176,470,33,132,2026-07-20
45012,253,9911,268,28,56,2026-07-19
45013,584,3765,453,44,88,2026-08-13
45014,853,4008,103,47,235,2026-08-09
45015,1236,1454,208,46,184,2026-07-14
45016,352,3978,6,40,80,2026-07-29
45017,161,7961,67,22,44,2026-06-30
45018,921,3069,345,18,36,2026-07-12
45019,332,6124,79,28,112,2026-08-23
45020,421,4055,351,22,88,2026-07-08
45021,279,9203,308,24,120,2026-08-18
45022,1159,8411,150,39,117,2026-08-03
45023,464,2422,372,30,90,2026-08-05
45024,71,5968,136,20,80,2026-07-16
45025,768,6189,198,33,132,2026-08-05
45026,605,836,338,20,60,2026-08-24
45027,1237,4010,240,19,38,2026-07-18
45028,376,5635,105,34,170,2026-07-26
45029,874,3418,334,49,245,2026-08-17
45030,338,2656,74,36,180,2026-07-12
45031,977,9494,377,19,57,2026-07-25
45032,302,8343,148,21,105,2026-06-30
45033,1107,3864,371,17,34,2026-08-25
45034,729,8630,368,22,88,2026-07-24
45035,913,1908,103,22,110,2026-08-11
45036,869,4373,22,40,160,2026-07-06
45037,533,6975,164,43,215,2026-08-22
45038,966,5682,451,38,152,2026-07-20
45039,364,3897,306,47,141,2026-08-15
45040,614,5693,308,10,40,2026-08-07
45041,104,7333,297,32,64,2026-08-08
45042,1053,9858,426,10,40,2026-07-02
45043,896,4544,12,18,72,2026-07-28
45044,1248,7259,270,46,230,2026-08-12
45045,458,6385,297,50,200,2026-08-22
45046,16,9497,137,49,196,2026-07-30
45047,367,6432,80,24,48,2026-07-06
45048,647,5814,139,31,93,2026-07-30
45049,420,4876,49,45,135,2026-07-27
45050,622,2606,216,12,60,2026-07-27
45051,1062,6163,446,39,117,2026-08-05
45052,1201,9169,402,31,93,2026-07-01
45053,284,3637,418,32,160,2026-08-01
45054,263,5844,440,29,87,2026-07-13
45055,485,9017,408,42,210,2026-08-16
45056,706,9119,454,31,93,2026-07-20
45057,241,9549,343,49,245,2026-07-12
45058,310,1368,410,35,175,2026-08-27
45059,701,9636,390,22,110,2026-07-02
45060,45,4304,470,49,245,2026-07-14
45061,1044,9167,461,16,80,2026-07-16
45062,651,7593,23,49,147,2026-08-06
45063,319,7841,106,39,117,2026-07-22
45064,1012,274,396,27,54,2026-08-06
45065,6,960,116,47,141,2026-07-11
45066,677,2653,277,30,90,2026-07-18
45067,1054,5028,122,36,144,2026-07-07
45068,1235,47,305,28,84,2026-07-04
45069,1078,9909,13,40,200,2026-08-10
45070,438,5698,453,47,94,2026-07-21
45071,1101,8627,12,12,60,2026-07-31
45072,1143,6853,390,35,140,2026-07-07
45073,21,5784,217,36,180,2026-08-26
45074,1210,4036,35,38,190,2026-07-30
45075,348,9401,80,18,90,2026-07-14
45076,999,6565,317,11,22,2026-07-10
45077,624,2768,460,32,128,2026-08-21
45078,1014,7335,325,15,30,2026-08-01
45079,276,5102,110,25,125,2026-07-08
45080,954,8716,375,25,100,2026-07-02
45081,234,4483,217,25,50,2026-07-23
45082,37,7986,270,44,176,2026-07-16
45083,252,3239,296,27,108,2026-08-25
45084,415,3839,367,18,90,2026-07-18
45085,555,7177,93,10,20,2026-07-23
45086,161,771,31,26,52,2026-07-05
45087,320,2161,476,14,56,2026-08-09
45088,904,6074,443,12,36,2026-08-14
45089,319,5839,11,37,111,2026-07-30
45090,1070,5225,173,49,245,2026-08-10
45091,650,4254,458,11,55,2026-08-19
45092,854,2615,155,29,145,2026-08-25
45093,1137,8950,219,10,40,2026-08-27
45094,668,8492,9,33,99,2026-08-24
45095,730,9580,472,32,128,2026-08-08
45096,9,8048,61,31,93,2026-08-01
